postId	champ	balise	hote	url
1194	notesHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/prononciation_burden.mp3
1195	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/gernot_1.mp3
1195	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/gernot_2.mp3
1195	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/gernot_3.mp3
1195	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/arindal_vents.mp3
1195	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/ada_bois.mp3
1195	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/groma_cors.mp3
1195	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/ada_bois.mp3
1195	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/gernot_1.mp3
1195	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/gernot_2.mp3
1195	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/gernot_3.mp3
1195	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/leitmotiv_sorciere.mp3
1195	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/feen_co_hollaender.mp3
1195	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/feen_hollaender.mp3
1195	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/arindal_wotan_colere.mp3
1201	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/braunfels_popopopopo.mp3
1201	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/braunfels_entree.mp3
1209	corpsHtml	embed	www.youtube.com	http://www.youtube.com/v/wVScN8FuwHc&hl=fr&fs=1
1216	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/warum_2.mp3
122	corpsHtml	img	operacritiques.free.fr	http://operacritiques.free.fr/stigmatesabeille.jpg
1220	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/ma_qual_mai.mp3
1220	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/fate_coraggio.mp3
1221	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/fiesque_dans_le_livre.mp3
1224	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/friedenstag.mp3
1228	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/fervaal_shocking.mp3
1229	corpsHtml	img	www.arkivmusic.com	http://www.arkivmusic.com/graphics/covers/non-muze/full/87825.jpg
1231	corpsHtml	img	ultras71.ul.funpic.de	http://ultras71.ul.funpic.de/wp-content/files/2006/12/hdorf01.jpg
1246	corpsHtml	embed	www.youtube.com	http://www.youtube.com/v/az2vWrm_JpA&hl=fr&fs=1
1246	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/bildnis_2nd.mp3
1251	corpsHtml	lien	musicontempo.free.fr	http://musicontempo.free.fr/mouton_tablatures.pdf
1253	corpsHtml	lien	gallica.bnf.fr	http://gallica.bnf.fr/ark:/12148/bpt6k37182q.pdf
1257	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/tchg/warum_willst_du_dlm.mp3
1257	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/tchg/warum_willst_du_dlm_2.mp3
1257	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/di_petto.mp3
1257	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/falsetto_2.mp3
1257	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/falsetto.mp3
1257	corpsHtml	lien	operacritiques.free.fr	http://operacritiques.free.fr/css/sons/warum_willst_du_dlm.mp3
1257	corpsHtml	lien	operacritiques.free.fr	http://operacritiques.free.fr/css/sons/warum_willst_du_dlm_2.mp3
1258	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/die_nacht_a_dlm.mp3|/css/die_nacht_b_dlm.mp3
1258	corpsHtml	lien	operacritiques.free.fr	http://operacritiques.free.fr/css/die_nacht_a_dlm.mp3
1258	corpsHtml	lien	operacritiques.free.fr	http://operacritiques.free.fr/css/die_nacht_b_dlm.mp3
1258	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/die_nacht_a_dlm.mp3|http://operacritiques.free.fr/css/die_nacht_b_dlm.mp3
1261	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/sons/hors_scene_don_carlos.mp3
1261	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/sons/hors_scene_turandot.mp3
1261	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/sons/hors_scene_thesee.mp3
1261	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/sons/hors_scene_don_carlos.mp3
1261	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/sons/hors_scene_turandot.mp3
1261	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/sons/hors_scene_thesee.mp3
1261	notesHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/hors_scene_don_carlos.mp3|http://operacritiques.free.fr/css/sons/hors_scene_turandot.mp3|http://operacr
1261	notesHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/hors_scene_don_carlos.mp3
1261	notesHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/hors_scene_turandot.mp3
1261	notesHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/hors_scene_thesee.mp3
1266	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/suggeritori.mp3|http://operacritiques.free.fr/css/sons/suggeritori_2.mp3
1267	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/clara_wieck_schumann_volkslied_dlm.mp3
1267	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/clara_wieck_schumann_volkslied_dlm.mp3
1267	corpsHtml	lien	operacritiques.free.fr	http://operacritiques.free.fr/css/clara_wieck_schumann_volkslied_dlm.mp3
1268	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/mysteres_paris.mp3
1271	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/chourineur.mp3
1271	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/sons/chourineur.mp3
1271	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/wozzeck_gurlitt_1.mp3|http://operacritiques.free.fr/css/sons/wozzeck_gurlitt_2.mp3
1271	chapoHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/sons/wozzeck_gurlitt_1.mp3
1271	chapoHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/sons/wozzeck_gurlitt_2.mp3
1272	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/montagnards.mp3
1273	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/dupont_cheyhoub_mime.mp3|http://musicontempo.free.fr/enclume.mp3|http://operacritiques.free.fr/css/sons
1274	corpsHtml	object	sa.kewego.com	http://sa.kewego.com/swf/p3/epix.swf
1275	corpsHtml	object	www.wat.tv	http://www.wat.tv/swf2/216831c61im9X2621951
1275	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/images/combattimento_beasley.mp3
1276	chapoHtml	object	www.wat.tv	http://www.wat.tv/swf2/216831c61im9X2621951
1278	corpsHtml	object	www.wat.tv	http://www.wat.tv/swf2/132966H4Yol4d2628069
1278	corpsHtml	embed	www.dailymotion.com	http://www.dailymotion.com/swf/x57qz7_richard-strauss-der-rosenkavalier_music&related=1
1278	corpsHtml	lien	musicontempo.free.fr	http://musicontempo.free.fr/chacun.mp3
1278	chapoHtml	object	www.wat.tv	http://www.wat.tv/swf2/288336hJp9bRx2627390
1279	corpsHtml	lien	operacritiques.free.fr	http://operacritiques.free.fr/css/sons/moimoietmoi.mp3
1285	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/jeunesse_lully.mp3
1285	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/jeunesse_gretry.mp3
1285	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/jeunesse_boieldieu.mp3
1285	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/jeunesse_gounod.mp3
1285	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/jeunesse_martinu.mp3
1285	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/jeunesse_damase.mp3
1286	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/fureur_majeure.mp3
1287	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/fleuve_armide.mp3
1288	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/carmen_merimee_1.mp3|http://operacritiques.free.fr/css/sons/carmen_merimee_2.mp3
1290	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/carmen_i_3-6.mp3
1291	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/carmen_quintette_contrebandiers_karajan_1982.mp3
1293	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/bx_lucano.mp3|http://operacritiques.free.fr/css/sons/bx_proces_drusilla.mp3|http://operacritiques.free.
1294	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/gaillard_violoniste.mp3
1294	corpsHtml	embed	www.youtube.com	http://www.youtube.com/v/dhOCx6t6EkI&color1=0xb1b1b1&color2=0xcfcfcf&hl=fr&feature=player_embedded&fs=1
1295	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/nab_viva_italia.mp3
1300	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/nonnes_mousquetaires.mp3
1300	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/ballet_robert.mp3
1300	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/ruthven_1.mp3|http://operacritiques.free.fr/css/sons/ruthven_2.mp3
1301	corpsHtml	embed	www.youtube.com	http://www.youtube.com/v/b85hn8rJvgw&hl=fr&fs=1&
1301	corpsHtml	embed	www.youtube.com	http://www.youtube.com/v/oiziGLe1jBw&color1=0xb1b1b1&color2=0xcfcfcf&hl=fr&feature=player_embedded&fs=1
1301	corpsHtml	embed	www.youtube.com	http://www.youtube.com/v/bfIVnzpj1vM&hl=fr&fs=1&
1303	corpsHtml	img	1.bp.blogspot.com	http://1.bp.blogspot.com/_FBXGhy-QmVw/RetkqSoKucI/AAAAAAAAAnk/UDPilMjJwvI/s320/card711.JPG
1303	chapoHtml	img	2.bp.blogspot.com	http://2.bp.blogspot.com/_FBXGhy-QmVw/ReZKz4POjuI/AAAAAAAAAmU/wTkPYTTlwTg/s320/card705.JPG
1304	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/koechlin_quintette_piano_2.mp3
1305	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/selbstverstuemmlung.mp3
1306	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/conti_follia.mp3
1308	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/carmen_karajan_1955.mp3
1312	corpsHtml	embed	www.youtube.com	http://www.youtube.com/v/rEJQahqH1iQ&hl=fr&fs=1&
1313	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/vampyr_neven.mp3
1315	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/arabella_entree.mp3
1316	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/in_fine.mp3
1318	chapoHtml	embed	www.youtube.com	http://www.youtube.com/v/YC84wEqMqAM&hl=fr&fs=1&
1323	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/marschner_vampyr_giaour.mp3
1325	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/vampyr_melodram_nimsgern.mp3
1325	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/vampyr_ballade_tomowa-sintow.mp3
1326	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/vampyr_melodram_nimsgern.mp3
1326	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/vampyr_ballade_tomowa-sintow.mp3
1328	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/reviens_reviens.mp3
1330	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/oppresse_fiesque.mp3
1330	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/halevy_tyrans_a.mp3|http://operacritiques.free.fr/css/sons/halevy_tyrans_b.mp3
1332	corpsHtml	embed	www.dailymotion.com	http://www.dailymotion.com/swf/xwcn6_beethoven-symphony-n9-ii_creation&related=0
1332	corpsHtml	embed	www.dailymotion.com	http://www.dailymotion.com/swf/xwczv_beethoven-symphony-n9-iv_creation&related=0
1340	corpsHtml	embed	www.youtube.com	http://www.youtube.com/v/_C09k_1fk_o&hl=fr&fs=1&
1340	corpsHtml	object	www.wat.tv	http://www.wat.tv/swf2/114582SC3cMa82922111
1351	corpsHtml	embed	www.youtube.com	http://www.youtube.com/v/9zlr_HelvSo&hl=fr&fs=1&
1353	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/capriccio_ronsard.mp3
1354	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/capriccio_metastase.mp3
1356	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://operacritiques.free.fr/css/sons/zender_winterreise.mp3
1369	corpsHtml	embed	www.youtube.com	http://www.youtube.com/v/w8kiMCeudLg&hl=fr&fs=1&
1374	chapoHtml	img	ecx.images-amazon.com	http://ecx.images-amazon.com/images/I/31Y4JFWNE0L._SL500_AA240_.jpg
1376	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/podcast_melodie_origz.mp3
1376	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/podcast_melodiez.mp3
1376	chapoHtml	lien	operacritiques.free.fr	http://operacritiques.free.fr/css/sons/podcast_melodiez.mp3
1377	chapoHtml	img	ecx.images-amazon.com	http://ecx.images-amazon.com/images/I/51jhyPCYwLL._SL500_AA280_.jpg
1378	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/xavier_busatto_improvisation_5e_beethoven_glass.mp3
139	corpsHtml	iframe	www.youtube.com	http://www.youtube.com/embed/Jm3D4iQNoHw
139	corpsHtml	img	meyerbeer.free.fr	http://meyerbeer.free.fr/GRIMI_fichiers/image001.jpg
1394	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/rysanekschrei.mp3
1394	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/caballeschrei.mp3
1399	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer-multi.swf?son=http://operacritiques.free.fr/css/sons/gossec_thesee.mp3
